SITE CODE= E08石巻市泉町                ,38.1033,142.8600, 24,9.0,40613.6154873, 22.42, 38.64
 LAT.=   38.4277
 LON.=  141.2994
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
0.001,-0.049,0.000
0.013,-0.025,0.020
0.019,0.033,0.016
-0.043,0.037,0.008
-0.029,-0.010,-0.003
0.052,-0.010,-0.021
0.019,0.006,-0.007
-0.034,-0.011,0.002
-0.011,-0.034,-0.008
0.003,-0.017,-0.010
-0.022,0.028,0.014
0.008,0.037,0.032
0.028,0.020,0.007
-0.005,-0.002,-0.014
0.002,-0.017,-0.030
0.001,-0.022,-0.007
0.004,-0.006,0.023
0.005,-0.007,-0.002
-0.003,-0.013,-0.007
0.006,0.050,-0.004
-0.014,0.057,0.008
-0.027,-0.035,0.032
0.001,-0.025,-0.002
0.021,0.023,-0.025
-0.002,-0.051,-0.013
0.001,-0.025,-0.012
0.044,0.076,0.012
0.020,0.047,0.025
-0.038,-0.015,0.004
-0.023,-0.070,0.007
-0.022,-0.028,0.007
-0.036,0.061,-0.002
0.029,0.024,-0.018
0.059,-0.037,-0.030
0.035,-0.011,-0.006
-0.016,0.055,0.034
-0.074,0.011,0.047
-0.037,-0.061,-0.014
0.032,-0.034,-0.038
0.045,0.010,0.007
0.025,0.059,0.004
-0.005,0.019,-0.019
-0.023,-0.068,-0.016
-0.018,-0.019,0.012
-0.013,0.072,0.023
0.014,0.033,0.000
0.028,-0.051,-0.009
-0.016,-0.014,-0.005
-0.028,0.030,-0.002
0.000,-0.031,0.004
0.034,-0.043,0.007
0.014,0.038,-0.010
-0.032,0.056,-0.006
-0.010,0.004,0.004
-0.005,-0.019,0.002
-0.007,-0.038,0.010
0.020,-0.032,0.006
0.005,0.038,0.007
-0.013,0.059,-0.007
-0.003,-0.005,-0.014
-0.005,-0.048,0.004
0.014,-0.017,-0.002
0.025,0.024,0.006
-0.051,0.000,0.002
-0.027,-0.002,-0.028
0.050,0.011,-0.024
0.023,-0.014,0.010
0.008,0.012,0.011
-0.023,0.024,-0.008
-0.037,-0.003,-0.004
-0.005,-0.005,-0.005
0.018,0.005,-0.014
0.030,0.001,-0.011
0.002,0.002,-0.013
0.006,0.021,-0.006
-0.010,-0.010,0.027
-0.048,-0.030,0.020
0.020,-0.001,-0.013
0.063,0.039,-0.012
-0.005,0.041,0.005
-0.028,-0.003,0.009
0.019,-0.010,-0.019
0.005,-0.014,-0.019
-0.034,-0.030,0.015
-0.018,0.014,0.016
-0.016,0.059,0.003
0.007,0.002,-0.015
0.053,-0.040,-0.014
0.006,0.019,-0.007
-0.037,0.029,-0.030
-0.036,-0.013,-0.030
-0.006,0.009,-0.021
0.028,0.038,-0.006
0.004,0.011,0.002
0.040,0.010,-0.018
0.009,0.026,0.000
-0.091,0.007,0.026
-0.032,-0.024,0.005
0.022,-0.030,-0.023
0.016,0.017,-0.036
0.022,0.048,-0.045
0.016,0.038,-0.056
0.005,0.023,-0.050
-0.028,0.023,-0.014
-0.002,0.019,0.048
0.002,-0.014,0.077
-0.036,-0.022,0.062
0.009,-0.002,0.066
0.004,-0.022,0.063
0.002,-0.071,0.018
0.040,-0.046,-0.016
0.005,0.008,-0.009
-0.009,0.000,-0.027
-0.004,-0.010,-0.087
-0.003,0.011,-0.096
-0.011,0.074,-0.034
-0.023,0.140,0.020
-0.040,0.101,0.060
-0.052,-0.017,0.118
0.001,-0.049,0.148
0.005,-0.026,0.116
0.000,-0.136,0.027
0.032,-0.232,-0.083
0.043,-0.115,-0.140
0.028,0.045,-0.127
-0.041,0.091,-0.057
-0.013,0.096,0.051
-0.019,0.142,0.175
-0.079,0.108,0.284
0.007,-0.082,0.296
0.018,-0.205,0.193
-0.067,-0.186,0.017
-0.090,-0.137,-0.204
-0.062,-0.045,-0.419
-0.026,0.027,-0.492
0.058,0.077,-0.327
0.175,0.178,-0.034
0.158,0.232,0.268
0.071,0.141,0.546
0.006,-0.055,0.688
-0.094,-0.260,0.564
-0.180,-0.432,0.243
-0.168,-0.460,-0.159
-0.100,-0.229,-0.495
-0.005,0.088,-0.589
0.128,0.250,-0.433
0.249,0.279,-0.132
0.277,0.278,0.128
0.138,0.230,0.306
-0.024,0.124,0.384
-0.175,-0.023,0.265
-0.399,-0.141,0.100
-0.436,-0.169,-0.044
-0.189,-0.207,-0.184
0.140,-0.272,-0.307
0.482,-0.281,-0.361
0.681,-0.146,-0.167
0.524,0.124,0.081
0.154,0.244,0.166
-0.243,0.156,0.198
-0.533,0.168,0.239
-0.546,0.249,0.249
-0.353,0.151,0.146
-0.102,0.032,0.046
0.118,0.018,-0.002
0.284,-0.116,-0.099
0.359,-0.406,-0.226
0.323,-0.565,-0.357
0.226,-0.284,-0.406
0.043,0.229,-0.313
-0.089,0.421,-0.118
-0.088,0.245,0.089
-0.074,0.112,0.210
-0.059,0.152,0.196
-0.001,0.176,0.037
0.039,0.222,-0.138
-0.012,0.270,-0.198
-0.109,0.174,-0.237
-0.177,-0.035,-0.189
-0.118,-0.289,0.049
0.066,-0.460,0.175
0.259,-0.389,0.071
0.355,-0.038,-0.011
0.148,0.298,0.074
-0.234,0.319,0.183
-0.433,0.273,0.147
-0.436,0.300,0.075
-0.116,0.117,-0.089
0.463,-0.156,-0.414
0.672,-0.178,-0.563
0.410,-0.091,-0.325
-0.016,-0.143,0.080
-0.402,-0.245,0.282
-0.476,-0.179,0.290
-0.264,0.049,0.239
0.059,0.294,-0.070
0.204,0.489,-0.426
0.015,0.528,-0.443
-0.200,0.363,-0.287
-0.228,0.152,-0.130
-0.088,0.032,0.066
0.150,-0.080,0.238
0.391,-0.214,0.149
0.333,-0.198,-0.091
-0.096,-0.171,-0.055
-0.450,-0.225,0.218
-0.534,-0.122,0.398
-0.406,0.061,0.408
-0.015,0.145,0.312
0.491,0.098,0.142
0.645,-0.159,-0.081
0.376,-0.414,-0.257
-0.043,-0.295,-0.218
-0.417,0.110,0.024
-0.412,0.345,0.234
-0.138,0.239,0.349
0.015,0.061,0.443
-0.080,-0.107,0.453
-0.303,-0.387,0.230
-0.269,-0.549,-0.173
-0.189,-0.370,-0.459
-0.056,0.008,-0.570
0.365,0.386,-0.586
0.483,0.630,-0.474
0.298,0.555,-0.180
0.057,0.173,0.209
-0.260,-0.131,0.415
-0.401,-0.204,0.449
-0.369,-0.160,0.466
-0.233,-0.066,0.373
-0.065,-0.141,0.116
0.066,-0.388,-0.169
0.191,-0.586,-0.330
0.334,-0.548,-0.373
0.423,-0.249,-0.271
0.372,0.133,-0.003
0.252,0.479,0.261
0.035,0.618,0.392
-0.322,0.495,0.401
-0.585,0.172,0.389
-0.481,-0.215,0.240
-0.154,-0.398,-0.047
0.266,-0.370,-0.167
0.646,-0.216,-0.198
0.670,-0.144,-0.244
0.479,-0.123,-0.196
0.181,0.050,-0.113
-0.079,0.150,-0.130
-0.049,0.267,-0.235
-0.027,0.589,-0.213
-0.126,0.739,-0.132
-0.185,0.591,-0.154
-0.304,0.448,-0.107
-0.375,0.200,-0.050
-0.141,-0.271,-0.059
0.093,-0.580,0.069
0.125,-0.658,0.205
0.235,-0.682,0.162
0.250,-0.506,0.109
0.030,-0.216,0.129
-0.098,-0.052,0.120
-0.162,0.150,0.057
-0.215,0.441,0.039
-0.059,0.539,0.109
0.206,0.357,0.161
0.365,0.079,0.029
0.239,-0.162,-0.191
-0.038,-0.258,-0.222
-0.096,-0.267,-0.198
-0.079,-0.293,-0.234
-0.151,-0.220,-0.080
-0.164,-0.107,0.214
-0.060,0.016,0.368
0.096,0.116,0.308
0.186,0.124,0.067
0.140,0.267,-0.174
-0.066,0.460,-0.302
-0.232,0.467,-0.416
-0.246,0.378,-0.382
-0.257,0.267,-0.111
-0.137,0.033,0.098
0.050,-0.321,0.063
0.048,-0.495,0.013
-0.102,-0.400,0.151
-0.275,-0.269,0.242
-0.243,-0.205,0.231
-0.082,-0.199,0.332
0.121,-0.200,0.352
0.534,-0.142,0.190
0.727,-0.168,0.143
0.548,-0.318,0.078
0.227,-0.223,-0.252
-0.281,0.241,-0.512
-0.598,0.679,-0.382
-0.601,0.782,-0.059
-0.446,0.630,0.121
-0.144,0.377,0.231
0.026,0.006,0.361
0.147,-0.421,0.155
0.322,-0.746,-0.309
0.233,-0.774,-0.488
0.012,-0.331,-0.262
-0.029,0.223,0.158
0.120,0.365,0.523
0.284,0.156,0.686
0.349,-0.093,0.541
0.296,-0.198,0.042
-0.062,0.002,-0.498
-0.611,0.412,-0.664
-0.909,0.644,-0.355
-0.806,0.556,0.129
-0.401,0.209,0.541
0.226,-0.300,0.754
0.865,-0.721,0.529
1.027,-0.884,0.049
0.565,-0.801,-0.306
-0.152,-0.571,-0.476
-0.688,-0.216,-0.596
-0.770,0.228,-0.616
-0.249,0.568,-0.429
0.569,0.698,-0.262
0.911,0.666,-0.221
0.669,0.528,-0.088
0.033,0.255,0.327
-0.755,-0.104,0.602
-1.046,-0.366,0.365
-0.753,-0.412,0.142
-0.024,-0.266,-0.038
0.810,-0.175,-0.487
1.155,-0.229,-0.775
0.913,-0.194,-0.561
0.203,-0.018,-0.020
-0.433,0.222,0.423
-0.586,0.514,0.687
-0.502,0.695,0.947
-0.259,0.487,0.950
-0.005,-0.147,0.536
0.107,-0.722,0.014
0.189,-0.809,-0.396
0.227,-0.513,-0.736
0.237,0.026,-0.962
0.243,0.631,-0.894
0.149,0.859,-0.457
-0.016,0.579,0.168
-0.141,0.166,0.605
-0.188,-0.140,0.685
-0.127,-0.284,0.579
0.007,-0.150,0.236
-0.032,0.113,-0.311
-0.289,0.157,-0.636
-0.364,-0.023,-0.757
-0.162,-0.121,-0.827
0.138,-0.068,-0.670
0.518,-0.043,-0.302
0.734,0.041,0.112
0.457,0.224,0.467
-0.256,0.224,0.658
-0.964,-0.022,0.699
-1.216,-0.226,0.575
-0.916,-0.315,0.236
-0.196,-0.362,-0.156
0.655,-0.230,-0.430
1.183,-0.036,-0.492
1.129,-0.008,-0.223
0.571,-0.100,0.251
-0.100,-0.152,0.591
-0.468,0.054,0.609
-0.496,0.372,0.376
-0.231,0.516,0.052
0.007,0.475,-0.161
-0.220,0.322,-0.148
-0.586,0.136,0.017
-0.581,-0.183,0.148
-0.239,-0.602,0.043
0.259,-0.814,-0.155
0.673,-0.649,-0.331
0.673,-0.191,-0.577
0.282,0.325,-0.795
-0.148,0.813,-0.910
-0.395,1.148,-0.770
-0.434,1.170,-0.380
-0.261,0.971,0.043
-0.016,0.543,0.519
0.062,-0.133,0.883
0.021,-0.913,0.937
-0.020,-1.498,0.805
-0.021,-1.507,0.527
0.043,-1.064,0.100
0.135,-0.584,-0.366
0.299,-0.200,-0.671
0.298,0.282,-0.488
0.109,0.925,-0.011
0.047,1.294,0.208
-0.063,1.161,0.310
-0.088,0.831,0.504
0.112,0.358,0.539
0.112,-0.417,0.291
-0.143,-1.082,-0.045
-0.363,-1.363,-0.173
-0.215,-1.369,-0.168
0.176,-0.925,-0.186
0.389,-0.049,-0.239
0.372,0.945,-0.279
0.124,1.630,-0.117
-0.245,1.644,0.017
-0.544,1.086,0.039
-0.715,0.454,0.341
-0.535,0.073,0.578
-0.070,-0.246,0.329
0.252,-0.669,0.008
0.357,-1.086,-0.096
0.222,-1.336,-0.265
-0.038,-1.226,-0.543
-0.118,-0.735,-0.400
0.007,-0.228,-0.011
0.322,0.082,0.130
0.550,0.350,0.502
0.418,0.534,1.012
0.063,0.420,0.900
-0.364,0.052,0.460
-0.654,-0.283,0.252
-0.583,-0.468,-0.022
-0.215,-0.426,-0.591
0.129,-0.062,-0.992
0.300,0.329,-0.971
0.401,0.419,-0.834
0.423,0.318,-0.626
0.210,0.297,0.022
-0.114,0.510,0.759
-0.231,0.695,1.032
-0.168,0.405,1.034
-0.013,-0.249,0.708
0.201,-0.695,-0.034
0.330,-0.617,-0.724
0.351,-0.420,-1.105
0.393,-0.430,-1.307
0.365,-0.295,-1.149
0.054,0.222,-0.343
-0.321,0.743,0.632
-0.584,0.821,1.254
-0.760,0.589,1.479
-0.733,0.271,1.309
-0.436,-0.046,0.811
0.063,-0.325,0.132
0.569,-0.676,-0.509
0.977,-0.866,-1.050
1.171,-0.761,-1.280
1.064,-0.601,-1.099
0.783,-0.231,-0.832
0.268,0.456,-0.347
-0.471,1.027,0.373
-1.093,1.171,0.817
-1.320,1.005,0.890
-1.189,0.680,0.787
-0.741,0.227,0.413
-0.052,-0.260,-0.210
0.536,-0.645,-0.736
0.870,-0.873,-1.043
0.996,-0.738,-1.023
0.846,-0.217,-0.644
0.352,0.173,-0.196
-0.328,0.309,0.322
-0.809,0.481,0.854
-0.984,0.546,1.084
-0.981,0.400,0.910
-0.747,0.160,0.447
-0.464,-0.295,0.012
-0.139,-0.911,-0.309
0.398,-1.232,-0.493
0.789,-1.106,-0.387
0.988,-0.727,-0.184
0.963,-0.262,0.014
0.629,0.113,0.247
0.238,0.442,0.416
-0.252,0.820,0.486
-0.670,1.089,0.366
-0.880,1.087,0.079
-0.882,0.727,-0.152
-0.553,0.130,-0.288
-0.084,-0.366,-0.405
0.321,-0.601,-0.293
0.537,-0.771,0.013
0.585,-1.038,0.101
0.456,-0.995,0.116
0.050,-0.301,0.359
-0.399,0.454,0.489
-0.518,0.814,0.253
-0.358,1.015,0.213
-0.125,0.861,0.491
0.286,0.194,0.325
0.516,-0.548,-0.308
0.318,-0.997,-0.867
0.133,-1.004,-1.181
0.023,-0.639,-1.180
-0.171,-0.023,-0.586
-0.353,0.626,0.445
-0.286,0.989,1.134
-0.062,0.776,1.525
0.073,-0.007,1.731
0.113,-0.829,1.099
0.051,-0.985,-0.038
-0.066,-0.352,-0.805
-0.149,0.101,-1.186
0.036,-0.118,-1.530
0.482,-0.076,-1.607
0.659,0.661,-0.884
0.541,1.269,0.079
0.429,1.202,0.370
-0.078,0.863,0.475
-0.846,0.548,0.737
-1.030,0.107,0.493
-0.623,-0.491,0.005
0.164,-0.988,-0.058
1.104,-1.254,-0.025
1.667,-1.427,-0.282
1.555,-1.202,-0.534
0.791,-0.408,-0.455
-0.245,0.469,-0.307
-1.255,1.318,-0.305
-1.932,2.189,-0.161
-1.806,2.506,0.073
-0.998,1.868,0.152
-0.052,0.775,0.218
0.702,-0.276,0.393
1.184,-1.261,0.468
1.391,-1.873,0.154
1.251,-1.852,-0.314
0.814,-1.507,-0.723
0.319,-1.028,-1.074
-0.148,-0.195,-1.060
-0.499,0.999,-0.572
-0.634,1.916,0.231
-0.614,2.094,0.903
-0.598,1.739,1.234
-0.753,0.983,1.441
-0.943,-0.127,1.273
-1.036,-1.218,0.803
-0.940,-1.848,0.449
-0.303,-1.854,0.075
0.673,-1.643,-0.512
1.270,-1.483,-0.980
1.327,-1.034,-0.981
0.933,-0.196,-0.680
0.123,0.970,-0.141
-0.746,2.051,0.602
-1.198,2.216,1.169
-1.059,1.499,1.257
-0.701,0.460,0.957
-0.320,-0.552,0.348
0.059,-1.348,-0.599
0.050,-1.897,-1.257
-0.069,-1.963,-1.170
0.127,-1.425,-0.693
0.302,-0.556,-0.130
0.418,0.387,0.222
0.625,1.271,0.215
0.518,1.824,0.136
-0.075,1.625,0.149
-0.745,0.813,-0.014
-1.092,0.242,-0.310
-0.804,0.057,-0.190
0.155,-0.520,-0.020
1.302,-1.317,-0.375
1.798,-1.555,-0.591
1.353,-1.262,-0.443
0.599,-0.654,-0.463
-0.113,0.288,-0.404
-0.697,1.371,-0.054
-0.814,2.214,0.060
-0.369,2.511,-0.162
0.199,2.166,-0.253
0.423,1.319,-0.162
0.427,0.507,-0.029
0.321,0.068,0.198
0.125,-0.508,0.230
0.111,-1.186,-0.232
0.280,-1.226,-0.759
0.349,-0.879,-0.992
0.254,-0.503,-0.979
-0.050,0.218,-0.277
-0.492,1.042,1.202
-0.530,1.370,2.475
-0.232,0.928,2.614
0.107,0.102,1.438
0.456,-0.469,-0.280
0.363,-0.787,-1.656
-0.009,-0.844,-2.519
-0.398,-0.536,-2.380
-0.700,-0.063,-0.776
-0.459,0.216,1.346
0.073,-0.071,2.561
0.299,-0.464,2.563
-0.213,-0.333,1.937
-1.174,-0.155,0.836
-1.789,-0.315,-0.626
-1.921,-0.338,-1.521
-1.253,-0.135,-1.349
0.380,-0.052,-0.772
1.921,-0.106,-0.464
2.301,-0.238,-0.109
1.374,-0.326,0.590
-0.389,-0.339,1.130
-2.175,-0.250,1.403
-2.950,0.094,1.563
-2.167,0.238,1.305
-0.309,-0.287,0.565
1.578,-1.127,-0.342
2.611,-1.677,-1.109
2.415,-1.548,-1.436
1.180,-0.791,-1.075
-0.234,0.295,-0.061
-1.074,1.169,1.144
-1.321,1.295,1.989
-1.115,0.815,2.261
-0.498,-0.166,1.979
0.238,-1.436,1.056
0.654,-1.982,-0.374
0.774,-1.284,-1.346
0.819,-0.063,-1.504
0.925,0.727,-1.643
0.951,1.045,-1.793
0.773,1.248,-1.618
0.607,1.186,-1.057
0.251,0.973,-0.134
-0.176,1.077,0.341
-0.541,1.361,0.397
-0.998,1.380,0.476
-0.875,0.787,-0.336
-0.320,-0.244,-1.894
0.202,-0.475,-2.872
0.730,0.239,-2.808
0.995,0.740,-1.982
1.266,0.927,-0.716
1.049,0.816,0.829
0.090,0.433,1.913
-0.559,0.268,1.775
-0.970,0.203,0.651
-1.085,0.255,-0.824
-0.509,0.713,-2.228
0.231,1.248,-2.904
1.028,1.321,-2.173
1.768,0.675,-0.621
1.981,-0.333,0.859
1.693,-0.882,1.950
1.034,-0.884,2.002
0.146,-0.639,1.008
-0.884,0.015,-0.038
-1.845,0.977,-0.843
-2.161,1.745,-1.315
-1.695,1.938,-0.976
-0.711,1.587,0.014
0.313,0.960,0.949
0.879,0.225,1.249
0.685,-0.585,0.882
-0.225,-1.163,-0.117
-1.077,-1.029,-1.409
-1.602,-0.311,-2.122
-1.772,0.621,-2.354
-1.280,1.311,-2.267
-0.382,1.256,-1.515
0.624,0.598,-0.563
1.224,-0.073,0.154
0.969,-0.196,1.124
-0.045,-0.077,2.289
-1.389,-0.380,2.439
-2.145,-0.829,2.046
-1.848,-1.311,2.578
-0.666,-2.134,2.892
0.841,-2.568,1.842
1.539,-1.665,0.685
1.051,-0.257,-0.062
0.162,0.588,-1.286
-0.824,1.248,-2.343
-1.773,2.046,-1.788
-1.732,2.752,-0.034
-0.537,2.467,1.558
0.753,0.275,2.602
1.321,-2.699,3.410
1.142,-4.341,3.543
0.492,-4.244,2.634
-0.318,-3.237,1.136
-0.591,-1.415,-0.707
-0.127,0.702,-2.346
0.675,1.939,-3.443
1.417,2.798,-4.101
1.107,3.965,-3.459
-0.230,4.527,-1.050
-1.543,3.847,1.596
-2.623,2.454,2.980
-3.077,0.701,3.407
-2.460,-1.577,2.833
-0.863,-3.968,0.597
1.219,-5.413,-2.263
2.743,-5.383,-3.968
3.377,-4.014,-3.896
3.295,-1.648,-2.450
2.482,0.850,-0.308
1.241,2.695,1.191
0.027,3.882,1.073
-0.855,4.505,0.478
-1.548,4.382,0.214
-2.117,3.478,-0.408
-2.105,2.233,-1.055
-1.270,0.764,-0.739
0.518,-1.341,0.093
2.728,-3.432,0.278
3.752,-3.879,-0.011
2.984,-2.486,0.396
1.441,-0.907,1.206
0.164,-0.089,0.870
-0.708,0.872,-0.181
-1.036,2.776,-0.375
-0.471,4.280,-0.478
0.098,3.688,-1.616
-0.063,2.173,-2.727
-0.405,1.596,-2.650
-0.523,1.319,-1.782
-0.518,0.459,-0.904
-0.595,-0.335,0.117
-0.451,-0.758,1.430
0.036,-1.720,2.069
0.388,-3.313,1.121
0.445,-3.589,-0.661
0.275,-1.352,-1.571
0.104,1.598,-1.270
0.289,3.277,-0.899
0.578,3.702,-0.655
0.331,3.037,0.009
-0.300,1.252,0.993
-1.135,-0.814,1.921
-2.216,-2.264,2.202
-3.041,-2.961,2.242
-2.867,-2.800,2.341
-1.196,-1.813,1.131
0.678,-1.127,-0.992
1.543,-0.816,-2.354
1.885,0.340,-2.877
1.591,1.556,-2.763
0.848,1.850,-1.305
0.013,1.841,1.587
-0.738,1.491,3.804
-0.982,0.444,4.092
-1.490,-1.163,3.129
-2.104,-2.649,0.922
-2.053,-2.716,-1.836
-1.667,-1.188,-3.868
-0.954,0.889,-4.456
-0.066,2.775,-2.882
0.986,3.934,-0.104
2.009,3.614,2.689
2.050,1.676,5.209
1.259,-0.945,5.798
-0.023,-3.334,4.174
-1.479,-4.376,1.803
-2.012,-3.732,-0.952
-1.815,-2.605,-3.404
-0.717,-0.504,-4.539
1.516,2.245,-4.023
3.262,2.608,-2.502
4.138,0.949,-0.751
3.491,0.009,1.428
0.873,0.140,3.429
-1.713,0.769,4.087
-3.466,1.259,3.434
-4.077,0.831,2.109
-2.823,-0.426,-0.093
-0.539,-1.986,-2.848
1.571,-2.690,-4.008
2.943,-1.729,-3.071
2.963,-0.268,-1.180
1.495,1.104,1.323
-0.271,2.597,3.111
-1.164,2.905,2.953
-1.079,1.522,1.724
-0.587,-0.017,-0.299
-0.286,-0.407,-3.122
-0.203,0.677,-4.401
0.162,2.116,-2.716
0.944,1.870,-0.223
1.784,0.010,1.303
2.466,-1.778,2.438
2.593,-3.046,2.866
1.810,-4.032,1.166
-0.048,-4.059,-1.989
-2.364,-1.759,-3.879
-3.496,2.456,-3.474
-2.674,6.086,-3.128
-0.506,7.788,-3.359
1.677,7.520,-1.588
3.218,4.818,0.817
3.738,0.285,1.062
2.223,-3.301,1.258
-0.455,-4.822,2.770
-2.259,-5.695,3.227
-2.509,-5.314,2.384
-1.425,-2.786,1.297
0.363,-0.243,-1.311
2.137,1.413,-4.513
2.734,3.466,-5.066
1.659,5.157,-3.904
0.007,5.729,-3.104
-1.506,6.411,-1.289
-2.407,6.228,1.462
-2.150,2.935,2.493
-1.454,-1.820,1.531
-1.462,-4.669,0.339
-1.729,-5.168,-0.527
-0.847,-4.351,-1.255
0.612,-2.985,-1.105
1.378,-1.432,0.245
1.850,0.766,1.636
1.964,2.519,2.056
1.525,1.893,1.139
0.707,0.452,-0.603
-1.070,1.155,-1.994
-3.103,3.698,-2.435
-4.377,5.521,-1.319
-4.496,5.133,0.978
-2.754,2.672,2.759
-0.135,-0.850,3.259
1.880,-3.837,2.539
2.746,-5.854,0.602
2.304,-7.063,-2.597
0.911,-6.232,-5.027
-0.804,-3.056,-3.837
-1.361,0.486,-0.899
-0.410,3.341,0.572
0.549,6.379,1.747
0.795,7.944,3.396
0.147,5.692,3.181
-1.697,2.455,1.521
-4.478,0.717,1.263
-6.046,-1.348,1.570
-4.171,-3.915,0.091
-0.016,-5.057,-1.209
4.032,-4.777,-0.158
6.789,-3.878,0.588
6.931,-2.257,0.302
3.911,0.313,1.503
-0.116,2.727,3.290
-2.934,3.020,3.871
-3.763,1.766,3.571
-2.842,0.231,2.679
-1.309,-2.050,1.355
0.409,-4.066,0.135
1.212,-4.695,-0.275
0.474,-4.250,-0.129
-0.466,-2.107,-0.401
-1.599,1.302,-0.360
-2.374,3.672,-0.122
-1.384,3.679,-1.393
0.020,2.030,-2.336
0.869,1.113,-0.996
1.543,1.161,0.626
1.362,0.150,1.394
0.727,-1.132,1.995
0.312,-1.356,2.135
0.243,-1.413,1.536
0.635,-1.948,0.706
0.178,-2.884,0.198
-0.629,-3.564,0.811
0.177,-3.030,1.955
1.638,-1.913,2.368
2.065,-0.779,2.347
1.433,1.277,1.696
-0.073,2.824,0.087
-1.620,1.978,-1.642
-1.976,0.021,-2.194
-1.587,-1.720,-1.230
-0.350,-2.862,-0.468
1.566,-3.049,-0.822
2.571,-2.594,-1.434
2.575,-2.145,-1.385
1.426,-1.552,-0.855
-0.493,0.020,-0.480
-1.605,2.593,0.038
-0.888,4.826,-0.604
1.523,5.383,-2.629
3.516,4.644,-2.822
3.715,3.428,-1.900
1.883,1.745,-2.200
-1.180,0.457,-1.555
-2.804,-0.106,0.571
-2.434,-1.414,2.354
-1.266,-3.075,3.719
0.115,-3.303,4.994
0.849,-2.913,5.641
1.492,-3.504,3.118
2.281,-4.929,-1.883
1.899,-4.942,-4.434
1.725,-1.402,-4.589
1.971,2.979,-4.189
1.086,5.435,-1.676
0.679,6.620,2.175
0.663,5.466,4.302
-0.722,2.293,4.222
-2.870,0.304,2.452
-4.435,0.020,-1.292
-4.102,0.149,-5.345
-2.183,0.371,-6.538
0.023,-0.177,-4.765
2.672,-1.838,-2.882
4.669,-2.531,-1.925
4.390,-1.210,-1.301
2.746,0.841,-0.434
-0.448,2.402,0.750
-5.168,3.671,0.967
-8.591,5.135,1.739
-8.495,4.551,4.234
-3.919,-0.402,4.396
2.866,-6.180,1.602
7.597,-7.137,-0.608
7.990,-4.613,-2.066
4.232,-3.000,-3.259
-0.816,-2.141,-2.418
-4.945,-0.941,0.095
-6.182,1.051,1.937
-3.079,3.923,3.270
1.573,4.653,3.949
4.727,1.434,1.999
4.684,-1.541,-1.412
1.146,-0.697,-2.533
-2.821,0.975,-1.837
-3.979,1.638,-2.923
-2.721,2.781,-3.251
-0.563,2.839,-0.380
2.675,0.893,1.087
3.929,-0.925,1.003
0.939,-1.579,2.033
-2.771,-1.933,1.939
-5.385,-1.851,0.641
-5.995,0.152,0.214
-4.024,2.134,-0.375
-1.386,1.464,-1.473
1.677,0.007,-1.054
4.552,-1.386,0.788
5.900,-3.849,2.654
5.676,-5.303,4.590
3.062,-4.336,5.563
-0.922,-2.404,4.275
-3.664,0.170,1.369
-4.569,2.096,-1.986
-3.679,2.068,-4.781
-1.632,2.595,-6.176
-0.085,3.993,-5.536
0.757,4.080,-3.308
1.482,3.205,-0.119
1.621,0.715,2.571
1.226,-2.786,2.194
0.765,-3.589,0.221
0.643,-2.350,-1.556
1.384,-1.964,-3.557
1.808,-1.245,-3.895
1.374,1.721,-1.943
0.395,4.706,0.901
-1.179,4.707,2.604
-1.943,2.695,1.865
-2.365,0.193,0.477
-2.331,-1.659,-0.903
-0.928,-0.675,-2.591
-0.334,2.210,-3.997
0.355,3.971,-4.200
2.145,3.790,-1.622
3.911,2.230,1.334
5.948,0.291,2.207
5.826,-1.164,3.697
3.533,-2.370,4.283
2.148,-3.064,1.217
0.431,-1.685,-1.346
-1.763,0.951,-0.469
-2.577,2.215,1.575
-1.814,3.045,0.542
-0.235,4.524,-2.373
0.023,4.786,-1.548
-0.253,3.732,-0.410
-0.544,2.678,-2.870
-3.093,2.674,-2.941
-5.127,3.154,0.834
-3.664,0.520,2.755
-0.348,-4.883,1.931
2.416,-7.675,2.112
3.393,-6.901,3.066
3.611,-5.526,0.866
2.183,-4.225,-2.762
-2.358,-2.041,-2.656
-6.213,1.475,-0.131
-7.044,4.831,1.634
-6.509,5.323,3.293
-4.017,2.781,4.656
-0.192,-1.127,4.873
2.004,-5.307,3.494
2.003,-7.038,1.012
-0.206,-4.985,0.781
-2.699,-2.402,1.829
-2.560,-1.469,0.373
-0.478,-0.353,-1.093
2.642,1.861,0.453
4.682,1.079,1.643
3.713,-2.832,0.028
1.232,-3.831,-0.146
-1.725,-2.153,0.938
-3.320,-1.088,-0.737
-3.327,0.636,-2.709
-3.141,3.229,-2.447
-1.971,3.704,-0.330
-0.253,1.557,1.416
0.928,-1.119,1.536
0.954,-3.173,1.830
0.635,-3.924,1.981
0.663,-3.921,1.893
0.335,-3.657,1.232
0.845,-2.101,-0.711
2.040,0.708,-1.651
3.250,3.161,-2.079
4.684,3.981,-3.952
4.307,4.005,-4.884
1.427,4.455,-2.371
-2.160,4.429,1.470
-4.203,2.729,3.582
-3.563,0.552,4.145
-1.019,-0.883,3.837
2.985,-2.588,1.717
7.012,-3.910,-1.607
8.033,-3.254,-3.194
5.484,-1.262,-2.981
1.414,0.984,-2.967
